CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
796083783,Attrited Customer,55,F,2,College,Single,Unknown,Blue,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,0.99424,0.00576
716448783,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,3,6235.0,0,6235.0,0.848,1225,34,0.478,0.0,0.99737,0.0026282
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,0.99686,0.00314223
718342158,Attrited Customer,38,F,4,Graduate,Single,Less than $40K,Blue,26,2,2,2,4391.0,1933,2458.0,0.579,1849,36,0.385,0.44,0.99169,0.00831
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,0.9925,0.0075
739594758,Attrited Customer,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791,0.99447,0.00553
716708583,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684.0,0,7684.0,0.61,7667,68,0.789,0.0,0.99893,0.00106612
716643033,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580.0,2137,443.0,1.056,2981,40,0.481,0.828,0.99671,0.00329379
754457883,Existing Customer,49,M,2,Unknown,Single,Less than $40K,Blue,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0,0.00012511,0.99987
714975633,Existing Customer,51,F,2,High School,Single,Unknown,Blue,36,2,1,2,2319.0,1347,972.0,0.722,7558,85,0.491,0.581,5.3542e-05,0.99995
806947308,Attrited Customer,40,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,3,4,3,20178.0,1553,18625.0,0.324,1735,44,0.375,0.077,0.99779,0.00221086
711686658,Existing Customer,48,M,5,High School,Married,$80K - $120K,Silver,40,6,2,2,34516.0,1417,33099.0,0.692,16579,109,0.879,0.041,0.00010322,0.9999
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.99661,0.00338757
751422258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,0.748,3317,71,0.821,0.0,0.00018864,0.99981
710289783,Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007,79.0,1.051,2537,48,0.6,0.962,0.99703,0.00296843
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,6,3,4,14817.0,1463,13354.0,0.795,4014,70,0.628,0.099,0.000498,0.9995
772922883,Attrited Customer,41,M,3,Unknown,Married,$80K - $120K,Blue,22,3,3,4,20543.0,0,20543.0,0.547,1874,42,0.615,0.0,0.9983,0.00169532
717308433,Attrited Customer,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0,0.9969,0.00310348
720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805,46,0.769,0.0,0.98907,0.01093
718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,0.99156,0.00844
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936.0,326,2610.0,0.935,2692,29,0.526,0.111,0.9991,0.00090053
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916.0,0,1916.0,1.041,2888,39,0.444,0.0,0.99397,0.00603
711443808,Existing Customer,46,M,2,Unknown,Divorced,$60K - $80K,Blue,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615,3.6508e-05,0.99996
718437033,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,0.99462,0.00538
716068683,Existing Customer,28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,0.00026692,0.99973
715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.0,0,2089.0,0.871,2707,51,0.5,0.0,0.99775,0.00225216
719146008,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135,0.99737,0.0026282
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,5,2,3,2128.0,528,1600.0,0.525,2289,41,0.414,0.248,0.99504,0.00495524
711567333,Existing Customer,43,M,1,High School,Single,$60K - $80K,Blue,31,5,3,2,2834.0,1720,1114.0,0.62,4581,70,0.591,0.607,0.00016413,0.99984
713336883,Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue,36,4,3,4,1760.0,0,1760.0,0.457,2285,46,0.643,0.0,0.99768,0.00231656
715319958,Attrited Customer,48,M,3,Uneducated,Married,$120K +,Blue,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023,0.99714,0.00286097
718819158,Existing Customer,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883,9.8837e-05,0.9999
807349158,Existing Customer,36,M,4,Doctorate,Divorced,$120K +,Blue,31,4,3,4,34516.0,1491,33025.0,0.93,2243,60,0.935,0.043,0.00078294,0.99922
716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828.0,2517,14311.0,1.059,4939,63,0.465,0.15,0.99431,0.00569
812443458,Existing Customer,57,M,4,Graduate,Single,$120K +,Blue,52,2,3,2,25808.0,0,25808.0,0.712,7794,94,0.843,0.0,0.00018864,0.99981
712240083,Attrited Customer,38,F,3,Unknown,Single,Less than $40K,Blue,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,0.99236,0.00764
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,0.99651,0.0034913
713405133,Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,0.00018612,0.99981
709836258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,5.7762e-05,0.99994
772532208,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630.0,916,5714.0,0.927,842,24,0.5,0.138,0.9964,0.00359603
721417233,Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0.0,0.99705,0.00294997
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812.0,2517,1295.0,0.586,2325,45,0.731,0.66,0.9987,0.00130267
811035483,Attrited Customer,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516.0,0,34516.0,0.521,1641,35,0.591,0.0,0.99904,0.00095977
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450,45,0.406,0.304,0.99871,0.00128822
772528158,Attrited Customer,55,F,3,Unknown,Single,Less than $40K,Blue,45,4,3,4,1741.0,0,1741.0,0.84,2546,42,0.4,0.0,0.9983,0.00169532
708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.0,1664,16848.0,0.889,8019,57,0.583,0.09,0.99499,0.00501
802243458,Attrited Customer,48,M,2,Doctorate,Single,$40K - $60K,Blue,42,6,3,2,2760.0,0,2760.0,0.576,1759,34,0.214,0.0,0.99617,0.00382633
716702358,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,33,5,3,2,2337.0,698,1639.0,0.836,4048,83,0.886,0.299,0.00019771,0.9998
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0,4935.0,0.713,7886,64,0.882,0.0,0.99061,0.00939
720427683,Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163.0,0,16163.0,0.542,2171,48,0.778,0.0,0.99812,0.00188031
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,5472.0,788,4684.0,0.526,705,14,0.273,0.144,0.99156,0.00844
712022883,Existing Customer,37,F,2,High School,Single,$40K - $60K,Blue,27,4,1,2,2204.0,919,1285.0,0.712,4555,82,1.0,0.417,5.3542e-05,0.99995
709075533,Attrited Customer,41,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,12094.0,0,12094.0,0.995,8607,90,0.957,0.0,0.9969,0.00310348
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39,2,1,1,12214.0,2379,9835.0,0.769,8426,105,0.544,0.195,3.2288e-05,0.99997
766706358,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,7.2936e-05,0.99993
713823033,Attrited Customer,31,F,2,Unknown,Married,Unknown,Blue,20,3,1,2,8149.0,0,8149.0,0.331,808,30,0.111,0.0,0.98375,0.01625
714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,0.365,1941,53,0.656,0.887,0.99818,0.00182139
720914358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,3,4416.0,1333,3083.0,0.631,4894,84,0.647,0.302,0.00019864,0.9998
717553683,Existing Customer,52,F,1,Unknown,Married,Less than $40K,Blue,36,1,1,3,3040.0,2517,523.0,0.774,4608,61,1.033,0.828,9.5577e-05,0.9999
784734258,Existing Customer,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,0.00012511,0.99987
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569.0,0,9569.0,0.94,2287,49,0.581,0.0,0.99411,0.00589
780378633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,33,4,3,4,9382.0,1455,7927.0,0.482,3412,71,0.821,0.155,0.00052057,0.99948
715367058,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,19044.0,0,19044.0,0.721,1780,44,0.76,0.0,0.00019313,0.99981
779844408,Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue,27,4,3,3,1438.3,0,1438.3,0.481,2137,40,0.333,0.0,0.99702,0.00298315
711913833,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,2,4,8818.0,1437,7381.0,0.649,1865,31,0.938,0.163,0.00033886,0.99966
780241758,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,45,4,2,4,3943.0,2517,1426.0,0.467,3527,59,0.788,0.638,0.00029799,0.9997
798717783,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0,0,3250.0,0.601,4752,84,0.75,0.0,9.4124e-05,0.99991
712136058,Attrited Customer,54,F,2,College,Single,Unknown,Blue,36,1,3,3,8827.0,0,8827.0,0.782,2643,50,0.515,0.0,0.99661,0.00338757
719709558,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,33,3,1,2,6223.0,2126,4097.0,0.681,4518,79,0.795,0.342,5.7151e-05,0.99994
714620358,Attrited Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328.0,2517,811.0,0.553,2196,47,0.621,0.756,0.99807,0.00193323
713195808,Existing Customer,37,F,3,High School,Married,Unknown,Blue,36,6,3,4,11948.0,1281,10667.0,1.159,2792,51,0.889,0.107,0.00052052,0.99948
803380383,Existing Customer,46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,3,3,1592.0,925,667.0,0.804,4615,90,0.667,0.581,0.00031231,0.99969
753327333,Existing Customer,41,M,3,Unknown,Married,$80K - $120K,Blue,34,4,4,1,13535.0,1291,12244.0,0.653,1028,21,1.625,0.095,0.00014953,0.99985
714828708,Existing Customer,46,M,0,High School,Divorced,$80K - $120K,Blue,36,3,1,4,16099.0,0,16099.0,0.562,3656,88,0.76,0.0,0.00013184,0.99987
718404783,Attrited Customer,59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,0.99677,0.00323494
712580958,Existing Customer,38,M,1,High School,Single,$120K +,Blue,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077,3.0307e-05,0.99997
718711158,Attrited Customer,52,M,3,Graduate,Married,$120K +,Blue,36,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655,0.99499,0.00501
711159108,Attrited Customer,58,F,0,High School,Married,Less than $40K,Blue,36,3,2,2,7418.0,396,7022.0,0.826,911,26,1.0,0.053,0.98958,0.01042
708158133,Attrited Customer,45,M,3,College,Married,$80K - $120K,Blue,36,3,2,2,3031.0,2517,514.0,0.409,2188,50,0.389,0.83,0.99137,0.00863
708681708,Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245.0,0,3245.0,0.553,1977,29,0.261,0.0,0.99497,0.00503
771872733,Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,6.4745e-05,0.99994
719874633,Attrited Customer,44,M,1,High School,Unknown,$80K - $120K,Gold,36,2,2,3,34516.0,0,34516.0,0.596,1891,34,0.214,0.0,0.99506,0.00494341
721112508,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,40,2,3,1,5298.0,0,5298.0,0.686,4834,80,0.667,0.0,0.00011256,0.99989
804310758,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0.00058626,0.99941
822961533,Existing Customer,65,F,0,College,Divorced,Unknown,Blue,56,5,2,3,13666.0,0,13666.0,0.808,3998,70,1.0,0.0,0.00015971,0.99984
789099783,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,3,3,2069.0,839,1230.0,0.923,4117,70,0.707,0.406,0.00033251,0.99967
715356258,Existing Customer,42,F,3,Unknown,Married,Less than $40K,Blue,36,4,2,1,2281.0,1548,733.0,0.739,4384,78,0.857,0.679,7.8291e-05,0.99992
710536983,Existing Customer,49,F,0,Post-Graduate,Married,Less than $40K,Blue,36,6,3,3,3007.0,2517,490.0,0.853,4423,67,0.675,0.837,0.00030545,0.99969
711242058,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36,1,3,1,11862.0,2517,9345.0,0.766,643,16,0.231,0.212,0.99207,0.00793
710596983,Existing Customer,51,M,1,Uneducated,Single,$80K - $120K,Blue,37,1,3,2,27318.0,2416,24902.0,0.917,7481,96,0.548,0.088,0.0001736,0.99983
794965233,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199.0,781,12418.0,0.411,1927,44,0.63,0.059,0.99612,0.0038814
787937058,Existing Customer,58,M,0,Graduate,Married,$80K - $120K,Blue,49,6,2,2,12555.0,1696,10859.0,0.519,1291,24,0.714,0.135,9.7673e-05,0.9999
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,0.99639,0.00360858
714421233,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,4,5399.0,1723,3676.0,0.765,1292,34,0.889,0.319,0.00044282,0.99956
787482033,Attrited Customer,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930.0,0,28930.0,0.645,2251,27,0.227,0.0,0.99677,0.003232
709714008,Attrited Customer,50,F,1,Unknown,Single,Unknown,Blue,39,6,3,3,9248.0,0,9248.0,0.613,2325,45,0.552,0.0,0.99681,0.00319278
709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,15987.0,0.827,7681,71,0.69,0.0,0.99894,0.00106195
715038033,Existing Customer,61,M,1,Graduate,Single,Less than $40K,Blue,54,3,3,1,7169.0,629,6540.0,0.807,8216,80,0.509,0.088,0.00010182,0.9999
721032633,Attrited Customer,55,F,3,Unknown,Single,$40K - $60K,Blue,32,5,3,4,2496.0,1999,497.0,0.724,2590,50,0.667,0.801,0.9983,0.00169532
755959683,Existing Customer,50,F,5,Unknown,Unknown,Unknown,Blue,43,5,1,2,3410.0,2281,1129.0,0.518,1296,31,0.348,0.669,6.2502e-05,0.99994
767404083,Attrited Customer,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,0.99671,0.00329379
719139558,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,36,4,3,4,2665.0,1567,1098.0,0.586,2514,64,0.455,0.588,0.00045531,0.99954
809311758,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Silver,35,6,3,2,25219.0,1503,23716.0,0.944,4429,87,0.642,0.06,0.00018538,0.99981
770968383,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,2,3,34516.0,825,33691.0,0.616,2022,52,0.733,0.024,0.99452,0.00548
789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,0.98369,0.01631
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0,0.99129,0.00871
714120258,Existing Customer,37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,0.00018494,0.99982
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,3.3214e-05,0.99997
756944133,Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,45,1,1,3,3705.0,2168,1537.0,0.662,4452,89,0.894,0.585,9.7154e-05,0.9999
716272158,Attrited Customer,41,F,3,College,Married,$40K - $60K,Blue,15,5,3,4,4312.0,2517,1795.0,0.741,2693,56,0.436,0.584,0.99808,0.0019163
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759.0,0,2759.0,0.535,2061,47,0.424,0.0,0.99677,0.00323494
778936008,Existing Customer,46,F,4,High School,Married,Unknown,Blue,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.844,0.0,9.4447e-05,0.99991
716099958,Attrited Customer,39,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56,0.99944,0.0005616
714528258,Existing Customer,46,M,2,Graduate,Divorced,$60K - $80K,Blue,39,3,1,1,3299.0,870,2429.0,0.63,4904,75,0.829,0.264,3.3214e-05,0.99997
798041508,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201.0,2517,684.0,0.445,1880,42,0.355,0.786,0.99473,0.00527
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,0.99709,0.0029104
717324183,Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,21,3,1,3,14305.0,1288,13017.0,0.774,14769,119,0.63,0.09,6.9827e-05,0.99993
813499458,Attrited Customer,45,M,5,High School,Unknown,$60K - $80K,Blue,40,3,3,1,1438.3,0,1438.3,1.23,2132,31,0.107,0.0,0.9909,0.0091
716762733,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,1,3449.0,1634,1815.0,0.776,8300,94,0.469,0.474,4.8064e-05,0.99995
769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0.0,0.00018612,0.99981
710292333,Attrited Customer,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,0.99808,0.00191647
789241308,Attrited Customer,54,F,2,Unknown,Unknown,Less than $40K,Blue,39,4,3,3,1438.3,0,1438.3,0.72,2145,41,0.519,0.0,0.997,0.00299743
709646433,Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043.0,743,4300.0,0.805,10170,66,0.784,0.147,0.99701,0.00298772
712663533,Existing Customer,40,M,4,High School,Single,$40K - $60K,Blue,32,6,4,2,2441.0,1656,785.0,0.762,3903,62,0.824,0.678,0.00022162,0.99978
716974383,Existing Customer,41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491.0,1979,512.0,0.629,1911,35,0.75,0.794,4.3347e-05,0.99996
716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0,3.415e-05,0.99997
715016508,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,0.99808,0.00191647
714022833,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909.0,0,17909.0,0.225,5977,58,0.487,0.0,0.99636,0.00364408
712349808,Existing Customer,44,F,4,College,Single,Unknown,Blue,34,4,1,2,12310.0,670,11640.0,0.801,4176,76,0.767,0.054,5.6158e-05,0.99994
712851108,Existing Customer,51,F,3,High School,Married,Unknown,Blue,31,5,1,5,15340.0,2331,13009.0,0.565,2965,51,0.594,0.152,0.00027585,0.99972
712105533,Existing Customer,32,M,2,High School,Single,$40K - $60K,Blue,20,6,3,4,2235.0,1638,597.0,0.912,2905,56,0.806,0.733,0.00050163,0.9995
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423,82,0.708,0.608,5.5077e-05,0.99994
717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,3,3,2,5444.0,2499,2945.0,0.468,4509,80,0.667,0.459,0.00016966,0.99983
712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0.99485,0.00515
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818.0,0,1818.0,0.758,2279,50,0.724,0.0,0.99427,0.00573
719945433,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070.0,0,2070.0,0.708,1793,53,0.963,0.0,0.00010985,0.99989
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,0.99495,0.00505
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,3,2,6565.0,1130,5435.0,0.823,7729,97,0.644,0.172,0.00018665,0.99981
708445608,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,37,4,3,3,3305.0,2517,788.0,0.766,2027,57,1.036,0.762,0.00030519,0.99969
810789708,Existing Customer,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,2,1,2256.0,0,2256.0,0.713,4587,92,0.878,0.0,7.5811e-05,0.99992
720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476.0,2250,226.0,0.969,4659,48,0.6,0.909,0.99259,0.00741
713560758,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656,0.00018475,0.99982
712774008,Existing Customer,59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1422.0,0.376,1489,34,0.545,0.639,4.8595e-05,0.99995
795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0,0.0001861,0.99981
711161133,Attrited Customer,36,F,2,Unknown,Single,Less than $40K,Blue,36,2,3,3,6071.0,0,6071.0,0.912,9338,59,0.903,0.0,0.997,0.00299743
713259858,Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0,0.98723,0.01277
709222008,Attrited Customer,41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742.0,2221,2521.0,0.464,2422,41,0.464,0.468,0.9983,0.00169532
720654183,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23542.0,1307,22235.0,0.462,2152,46,0.438,0.056,0.99686,0.00314112
788407833,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,5,3,2,16424.0,1368,15056.0,0.55,4025,79,0.881,0.083,0.00018864,0.99981
823615983,Attrited Customer,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684,0.98961,0.01039
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.571,0.0,0.99807,0.00193323
712691883,Attrited Customer,41,F,2,High School,Married,Less than $40K,Blue,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,0.99104,0.00896
719165508,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Silver,40,5,3,4,18965.0,2262,16703.0,0.592,3066,69,0.816,0.119,0.00048382,0.99952
713583408,Attrited Customer,51,F,4,Graduate,Single,$40K - $60K,Blue,37,2,3,2,4708.0,920,3788.0,0.544,2179,50,1.273,0.195,0.99473,0.00527
712656783,Attrited Customer,49,M,1,Graduate,Single,$120K +,Blue,36,3,4,3,8136.0,2517,5619.0,0.674,2179,40,0.429,0.309,0.9971,0.00290471
785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,0.99672,0.00328158
714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470.0,458,1012.0,0.543,2383,39,0.444,0.312,0.99427,0.00573
710695083,Existing Customer,44,M,3,College,Single,$60K - $80K,Silver,32,4,1,3,28397.0,1421,26976.0,0.635,1635,31,0.824,0.05,8.4444e-05,0.99992
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,1457.0,0,1457.0,0.677,2200,45,0.364,0.0,0.99499,0.00501
814840833,Attrited Customer,44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,7924.0,2517,5407.0,0.663,2393,37,0.682,0.318,0.99635,0.00364906
